ts_code,name,industry,area,signal_date,entry_date,entry_open,exit_date,exit_close,holding_days,gross_return,net_return,is_truncated,list_date
002613.SZ,北玻股份,专用机械,河南,20250829,20250901,4.15,20250912,4.22,10,0.016867469879517927,0.016664116720857658,True,20110830
002708.SZ,光洋股份,汽车配件,江苏,20250829,20250901,12.38,20250912,12.63,10,0.020193861066235774,0.019989842695859572,True,20140121
002722.SZ,物产金轮,钢加工,江苏,20250829,20250901,18.36,20250912,16.37,10,-0.10838779956427003,-0.10856610417389623,True,20140128
002725.SZ,跃岭股份,汽车配件,浙江,20250829,20250901,14.6,20250912,14.42,10,-0.012328767123287676,-0.012526281618413404,True,20140129
002782.SZ,可立克,元器件,深圳,20250829,20250901,16.5,20250912,16.97,10,0.028484848484848335,0.028279172082791515,True,20151222
002823.SZ,凯中精密,机械基件,深圳,20250829,20250901,16.85,20250912,16.86,10,0.0005934718100888414,0.0003933731255953976,True,20161124
600775.SH,南京熊猫,通信设备,江苏,20250829,20250901,12.6,20250912,11.95,10,-0.051587301587301626,-0.0517769651606268,True,19961118
600881.SH,亚泰集团,综合类,吉林,20250829,20250901,2.05,20250912,2.23,10,0.08780487804878057,0.08758733882709313,True,19951115
601696.SH,中银证券,证券,上海,20250829,20250901,16.65,20250912,15.54,10,-0.06666666666666665,-0.06685331466853306,True,20200226
603106.SH,恒银科技,IT设备,天津,20250829,20250901,11.76,20250912,10.91,10,-0.07227891156462585,-0.07246443722974638,True,20170920
603123.SH,翠微股份,多元金融,北京,20250829,20250901,14.33,20250912,13.38,10,-0.06629448709002084,-0.06648120952035996,True,20120503
603211.SH,晋拓股份,汽车配件,上海,20250829,20250901,19.98,20250912,19.52,10,-0.02302302302302306,-0.023218398880832658,True,20220725
603336.SH,宏辉果蔬,农业综合,广东,20250829,20250901,8.67,20250912,10.16,10,0.17185697808535183,0.17162263012453094,True,20161124
603350.SH,安乃达,电气设备,上海,20250829,20250901,40.98,20250912,43.45,10,0.06027330405075659,0.06006127059329214,True,20240703
603586.SH,金麒麟,汽车配件,山东,20250829,20250901,20.21,20250912,19.84,10,-0.01830776843146964,-0.0185040872459018,True,20170406
603897.SH,长城科技,电气设备,浙江,20250829,20250901,26.96,20250912,26.21,10,-0.02781899109792285,-0.028013407858027306,True,20180410
603998.SH,方盛制药,中成药,湖南,20250829,20250901,11.61,20250912,11.22,10,-0.03359173126614978,-0.033784993593663826,True,20141205
605028.SH,世茂能源,供气供热,浙江,20250829,20250901,23.08,20250912,24.84,10,0.0762564991334489,0.07604126935659994,True,20210712
605228.SH,神通科技,汽车配件,浙江,20250829,20250901,16.42,20250912,16.97,10,0.03349573690621166,0.03328905842667851,True,20210120
002418.SZ,康盛股份,家用电器,浙江,20250901,20250902,4.45,20250912,4.29,9,-0.035955056179775347,-0.03614784588956832,True,20100601
002536.SZ,飞龙股份,汽车配件,河南,20250901,20250902,26.5,20250912,26.04,9,-0.017358490566037776,-0.017554999217059386,True,20110111
600475.SH,华光环能,电气设备,江苏,20250901,20250902,22.0,20250912,16.25,9,-0.26136363636363635,-0.2615113488651135,True,20030721
600480.SH,凌云股份,汽车配件,河北,20250901,20250902,13.65,20250912,13.51,9,-0.010256410256410331,-0.010454339181466432,True,20030815
600590.SH,泰豪科技,通信设备,江西,20250901,20250902,11.14,20250912,10.33,9,-0.07271095152603235,-0.07289639079180044,True,20020703
600682.SH,南京新百,生物制药,江苏,20250901,20250902,8.26,20250912,8.02,9,-0.029055690072639306,-0.02924985951768022,True,19931018
600990.SH,四创电子,通信设备,安徽,20250901,20250902,31.36,20250912,27.42,9,-0.12563775510204078,-0.12581261006552402,True,20040510
601798.SH,蓝科高新,化工机械,甘肃,20250901,20250902,9.98,20250912,9.8,9,-0.018036072144288595,-0.018232445292544752,True,20110622
603038.SH,华立股份,家居用品,广东,20250901,20250902,16.13,20250912,16.58,9,0.027898326100433968,0.027692766991124884,True,20170116
605003.SH,众望布艺,纺织,浙江,20250901,20250902,23.88,20250912,23.86,9,-0.0008375209380234727,-0.001037333452584388,True,20200908
000420.SZ,吉林化纤,化纤,吉林,20250902,20250903,4.31,20250912,4.24,8,-0.016241299303944134,-0.016438031370876627,True,19960802
001223.SZ,欧克科技,专用机械,江西,20250902,20250903,49.83,20250912,55.16,8,0.1069636765001003,0.10674230590185996,True,20221212
001339.SZ,智微智能,IT设备,深圳,20250902,20250903,61.57,20250912,63.43,8,0.030209517622218574,0.03000349632082422,True,20220815
600104.SH,上汽集团,汽车整车,上海,20250902,20250903,19.06,20250912,18.55,8,-0.026757607555089047,-0.026952236570676358,True,19971125
600218.SH,全柴动力,汽车配件,安徽,20250902,20250903,9.66,20250912,9.62,8,-0.0041407867494824835,-0.004339938676939825,True,19981203
600864.SH,哈投股份,证券,黑龙江,20250902,20250903,7.68,20250912,7.52,8,-0.02083333333333337,-0.021029147085291466,True,19940809
600962.SH,国投中鲁,软饮料,北京,20250902,20250903,22.39,20250912,22.15,8,-0.010719071013845505,-0.010916907416002486,True,20040622
002080.SZ,中材科技,玻璃,江苏,20250903,20250904,32.73,20250912,34.48,7,0.053467766575007625,0.05325709408894119,True,20061120
600703.SH,三安光电,半导体,湖北,20250903,20250904,14.32,20250912,14.97,7,0.045391061452513926,0.04518200414595408,True,19960528
600704.SH,物产中大,仓储物流,浙江,20250903,20250904,5.68,20250912,5.94,7,0.045774647887323994,0.045565513871148156,True,19960606
601231.SH,环旭电子,元器件,上海,20250903,20250904,18.52,20250912,18.59,7,0.0037796976241901703,0.0035789617582517863,True,20120220
603025.SH,大豪科技,纺织机械,北京,20250903,20250904,16.19,20250912,16.48,7,0.017912291537986347,0.01770872943588886,True,20150422
603227.SH,雪峰科技,化工原料,新疆,20250903,20250904,9.29,20250912,9.51,7,0.023681377825619077,0.02347666202163423,True,20150515
603256.SH,宏和科技,玻璃,上海,20250903,20250904,36.9,20250912,39.65,7,0.07452574525745259,0.07431086159676714,True,20190719
001388.SZ,信通电子,电气设备,山东,20250904,20250905,48.49,20250912,50.56,6,0.04268921427098382,0.042480697279828616,True,20250701
002191.SZ,劲嘉股份,广告包装,深圳,20250904,20250905,4.26,20250912,4.43,6,0.039906103286385,0.0396981428617702,True,20071205
002593.SZ,日上集团,钢加工,福建,20250904,20250905,5.29,20250912,5.29,6,0.0,-0.00019998000199983323,True,20110628
003013.SZ,地铁设计,建筑工程,广东,20250904,20250905,15.28,20250912,15.55,6,0.017670157068062853,0.01746664338801729,True,20201022
600179.SH,安通控股,水运,黑龙江,20250904,20250905,3.39,20250912,3.51,6,0.03539823008849541,0.03519117114837189,True,19981104
600725.SH,云维股份,商贸代理,云南,20250904,20250905,3.44,20250912,3.61,6,0.04941860465116288,0.04920874191650593,True,19960702
000592.SZ,平潭发展,林业,福建,20250905,20250908,3.35,20250912,3.38,5,0.008955223880596996,0.008753453012907642,True,19960327
000676.SZ,智度股份,互联网,广东,20250905,20250908,10.0,20250912,10.09,5,0.008999999999999897,0.008798220177982152,True,19961224
000682.SZ,东方电子,电气设备,山东,20250905,20250908,11.36,20250912,11.19,5,-0.014964788732394374,-0.015161776075913513,True,19970121
002635.SZ,安洁科技,元器件,江苏,20250905,20250908,14.56,20250912,14.54,5,-0.0013736263736264798,-0.0015733316778211437,True,20111125
600151.SH,航天机电,汽车配件,上海,20250905,20250908,8.13,20250912,7.88,5,-0.03075030750307517,-0.030944138058518922,True,19980605
600510.SH,黑牡丹,全国地产,江苏,20250905,20250908,6.93,20250912,8.38,5,0.20923520923520944,0.20899338637564835,True,20020618
600619.SH,海立股份,家用电器,上海,20250905,20250908,23.1,20250912,22.26,5,-0.036363636363636376,-0.03655634436556354,True,19921116
600722.SH,金牛化工,化工原料,河北,20250905,20250908,6.74,20250912,7.3,5,0.08308605341246289,0.08286945786133537,True,19960626
601788.SH,光大证券,证券,上海,20250905,20250908,19.27,20250912,19.23,5,-0.002075765438505406,-0.002275330328928682,True,20090818
603057.SH,紫燕食品,食品,上海,20250905,20250908,23.48,20250912,21.98,5,-0.06388415672913117,-0.06407136117734058,True,20220926
603379.SH,三美股份,化工原料,浙江,20250905,20250908,57.81,20250912,57.1,5,-0.012281612177823975,-0.01247913610299578,True,20190402
603395.SH,红四方,农药化肥,安徽,20250905,20250908,36.73,20250912,36.03,5,-0.019057990743261533,-0.019254159528234283,True,20241126
000721.SZ,西安饮食,酒店餐饮,陕西,20250908,20250909,10.1,20250912,10.28,4,0.017821782178217838,0.017618238176182466,True,19970430
000737.SZ,北方铜业,铜,山西,20250908,20250909,11.95,20250912,13.63,4,0.14058577405857764,0.14035767971320046,True,19970428
002423.SZ,中粮资本,多元金融,河南,20250908,20250909,13.25,20250912,13.22,4,-0.0022641509433961593,-0.0024636781604857605,True,20100603
600058.SH,五矿发展,商贸代理,北京,20250908,20250909,9.45,20250912,9.73,4,0.029629629629629672,0.029423724294237452,True,19970528
600111.SH,北方稀土,小金属,内蒙,20250908,20250909,49.7,20250912,53.59,4,0.07826961770623742,0.07805398534593233,True,19970924
600728.SH,佳都科技,软件服务,广东,20250908,20250909,6.77,20250912,7.01,4,0.03545051698670609,0.035243447590248334,True,19960716
603019.SH,中科曙光,IT设备,天津,20250908,20250909,82.5,20250912,97.97,4,0.1875151515151514,0.1872776722327767,True,20141106
603633.SH,徕木股份,汽车配件,上海,20250908,20250909,10.95,20250912,12.2,4,0.11415525114155245,0.11393244237220124,True,20161117
603823.SH,百合花,染料涂料,浙江,20250908,20250909,14.34,20250912,13.9,4,-0.030683403068340276,-0.030877247003333164,True,20161220
000029.SZ,深深房A,区域地产,深圳,20250909,20250910,27.18,20250912,28.12,3,0.034584253127299514,0.03437735696629041,True,19930915
000831.SZ,中国稀土,小金属,江西,20250909,20250910,51.46,20250912,56.47,3,0.09735717061795568,0.09713772112878116,True,19980911
002232.SZ,启明信息,软件服务,吉林,20250909,20250910,21.26,20250912,22.53,3,0.059736594543744026,0.05952466841744797,True,20080509
000581.SZ,威孚高科,汽车配件,江苏,20250910,20250911,21.38,20250912,21.46,2,0.00374181478016844,0.0035410864900415895,True,19980924
000839.SZ,国安股份,综合类,北京,20250910,20250911,2.83,20250912,2.9,2,0.02473498233215543,0.024530055828339226,True,19971031
000877.SZ,天山股份,水泥,新疆,20250910,20250911,6.35,20250912,6.57,2,0.03464566929133861,0.034438760848324756,True,19990107
002156.SZ,通富微电,半导体,江苏,20250910,20250911,31.23,20250912,33.11,2,0.06019852705731665,0.059986508553755646,True,20070816
002378.SZ,章源钨业,小金属,江西,20250910,20250911,13.38,20250912,13.93,2,0.04110612855007467,0.04089792814440507,True,20100331
002600.SZ,领益智造,元器件,广东,20250910,20250911,13.57,20250912,14.35,2,0.05747973470891665,0.057268259909454944,True,20110715
002681.SZ,奋达科技,元器件,深圳,20250910,20250911,7.39,20250912,7.66,2,0.03653585926928282,0.03632857282607338,True,20120605
002842.SZ,翔鹭钨业,小金属,广东,20250910,20250911,11.51,20250912,12.01,2,0.04344048653344923,0.04323181930286557,True,20170119
600671.SH,天目药业,中成药,浙江,20250910,20250911,18.24,20250912,18.58,2,0.018640350877193068,0.018436643177787593,True,19930823
601020.SH,华钰矿业,铅锌,西藏,20250910,20250911,25.68,20250912,27.4,2,0.06697819314641751,0.06676481884521834,True,20160316
603068.SH,博通集成,半导体,上海,20250910,20250911,41.05,20250912,43.47,2,0.0589524969549331,0.058740727632474066,True,20190415
603213.SH,镇洋发展,化工原料,浙江,20250910,20250911,13.59,20250912,13.75,2,0.011773362766740236,0.011571028327630906,True,20211111
603893.SH,瑞芯微,半导体,福建,20250910,20250911,199.88,20250912,215.65,2,0.0788973384030418,0.07868158051115048,True,20200207
600397.SH,安源煤业,煤炭开采,江西,20250911,20250912,7.83,20250912,7.82,1,-0.0012771392081736277,-0.001476863807872042,True,20020702
600833.SH,第一医药,医药商业,上海,20250911,20250912,13.58,20250912,13.74,1,0.01178203240058906,0.011579696227726366,True,19940224
